User_ID,Date,Steps,Calories_Burned,Sleep_Hours,Heart_Rate
U9455,2024-07-04 15:00:00,1675,711.54,6.1,78
U9456,2024-07-04 16:00:00,1368,432.9,8.1,91
U9457,2024-07-04 17:00:00,7770,668.83,8.6,69
U9458,2024-07-04 18:00:00,12367,55.74,6.7,99
U9459,2024-07-04 19:00:00,10395,549.61,5.8,64
U9460,2024-07-04 20:00:00,4360,274.95,9.4,72
U9461,2024-07-04 21:00:00,2471,695.58,8.2,86
U9462,2024-07-04 22:00:00,6351,758.03,7.7,61
U9463,2024-07-04 23:00:00,2348,565.71,3.4,60
U9464,2024-07-05 00:00:00,12615,159.56,6.7,67
U9465,2024-07-05 01:00:00,4016,401.08,3.9,69
U9466,2024-07-05 02:00:00,1669,398.37,7.6,87
U9467,2024-07-05 03:00:00,6727,672.72,5.1,64
U9468,2024-07-05 04:00:00,2254,395.46,8.2,61
U9469,2024-07-05 05:00:00,13611,299.48,8.4,76
U9470,2024-07-05 06:00:00,3008,508.51,5.1,92
U9471,2024-07-05 07:00:00,1826,535.31,9.8,84
U9472,2024-07-05 08:00:00,3311,657.46,6.6,64
U9473,2024-07-05 09:00:00,9641,725.33,4.5,87
U9474,2024-07-05 10:00:00,9740,717.47,8.4,77
U9475,2024-07-05 11:00:00,2634,520.04,8.3,82
U9476,2024-07-05 12:00:00,8908,443.21,5.9,94
U9477,2024-07-05 13:00:00,14623,650.92,7.6,77
U9478,2024-07-05 14:00:00,4669,280.09,3.2,70
U9479,2024-07-05 15:00:00,11304,618.45,5.0,69
U9480,2024-07-05 16:00:00,10830,429.58,9.2,69
U9481,2024-07-05 17:00:00,5719,142.74,4.6,95
U9482,2024-07-05 18:00:00,5448,614.65,9.3,68
U9483,2024-07-05 19:00:00,2007,536.35,7.1,72
U9484,2024-07-05 20:00:00,14448,111.82,9.3,82
U9485,2024-07-05 21:00:00,13423,387.78,3.9,60
U9486,2024-07-05 22:00:00,12577,414.87,6.2,75
U9487,2024-07-05 23:00:00,2010,540.13,5.1,78
U9488,2024-07-06 00:00:00,11965,558.87,9.2,71
U9489,2024-07-06 01:00:00,8664,192.89,5.4,64
U9490,2024-07-06 02:00:00,3800,75.27,7.1,64
U9491,2024-07-06 03:00:00,9501,645.55,8.8,66
U9492,2024-07-06 04:00:00,14908,786.2,4.6,73
U9493,2024-07-06 05:00:00,8727,755.52,3.3,92
U9494,2024-07-06 06:00:00,14749,425.6,6.5,65
U9495,2024-07-06 07:00:00,8528,446.7,7.8,77
U9496,2024-07-06 08:00:00,9347,747.93,8.0,65
U9497,2024-07-06 09:00:00,10828,458.11,5.9,89
U9498,2024-07-06 10:00:00,6057,258.25,3.6,71
U9499,2024-07-06 11:00:00,5461,558.19,5.8,94
U9500,2024-07-06 12:00:00,4152,407.9,3.9,70
U9501,2024-07-06 13:00:00,8807,638.75,3.5,63
U9502,2024-07-06 14:00:00,8838,637.48,5.1,72
U9503,2024-07-06 15:00:00,14548,751.97,8.4,60
U9504,2024-07-06 16:00:00,4130,153.37,8.4,97
U9505,2024-07-06 17:00:00,10452,441.0,7.3,88
U9506,2024-07-06 18:00:00,13625,639.4,8.8,73
U9507,2024-07-06 19:00:00,5567,376.13,6.5,80
U9508,2024-07-06 20:00:00,6534,520.16,4.7,90
U9509,2024-07-06 21:00:00,13576,662.77,7.0,66
U9510,2024-07-06 22:00:00,5469,405.02,9.5,74
U9511,2024-07-06 23:00:00,4380,356.21,3.3,68
U9512,2024-07-07 00:00:00,2630,185.42,9.8,88
U9513,2024-07-07 01:00:00,10337,668.41,8.2,83
U9514,2024-07-07 02:00:00,11586,646.83,7.8,74
U9515,2024-07-07 03:00:00,7776,607.36,7.3,80
U9516,2024-07-07 04:00:00,1035,344.99,4.8,83
U9517,2024-07-07 05:00:00,1724,487.39,9.2,66
U9518,2024-07-07 06:00:00,10668,142.99,9.8,83
U9519,2024-07-07 07:00:00,3506,289.64,9.5,82
U9520,2024-07-07 08:00:00,4297,376.65,3.8,84
U9521,2024-07-07 09:00:00,1890,82.65,8.2,67
U9522,2024-07-07 10:00:00,12041,127.69,6.9,93
U9523,2024-07-07 11:00:00,2400,672.29,8.5,94
U9524,2024-07-07 12:00:00,14884,778.4,5.5,81
U9525,2024-07-07 13:00:00,14499,291.49,9.7,93
U9526,2024-07-07 14:00:00,8919,130.06,5.2,87
U9527,2024-07-07 15:00:00,10218,751.54,8.2,60
U9528,2024-07-07 16:00:00,5101,735.73,6.5,96
U9529,2024-07-07 17:00:00,8571,540.99,7.3,89
U9530,2024-07-07 18:00:00,3660,303.94,3.8,84
U9531,2024-07-07 19:00:00,13596,134.43,7.3,61
U9532,2024-07-07 20:00:00,11598,754.62,6.9,87
U9533,2024-07-07 21:00:00,6958,740.29,8.0,87
U9534,2024-07-07 22:00:00,12197,607.4,5.0,82
U9535,2024-07-07 23:00:00,4749,750.41,8.8,97
U9536,2024-07-08 00:00:00,9867,154.82,9.6,83
U9537,2024-07-08 01:00:00,12041,131.94,9.2,94
U9538,2024-07-08 02:00:00,9709,194.03,5.7,67
U9539,2024-07-08 03:00:00,5479,211.62,8.3,95
U9540,2024-07-08 04:00:00,8105,670.38,5.6,77
U9541,2024-07-08 05:00:00,13177,741.3,9.0,79
U9542,2024-07-08 06:00:00,7633,211.69,5.6,63
U9543,2024-07-08 07:00:00,11778,397.02,4.3,67
U9544,2024-07-08 08:00:00,7694,390.86,6.4,85
U9545,2024-07-08 09:00:00,14800,183.4,3.9,98
U9546,2024-07-08 10:00:00,14618,690.01,7.1,79
U9547,2024-07-08 11:00:00,6394,441.87,7.0,77
U9548,2024-07-08 12:00:00,5703,474.68,6.4,92
U9549,2024-07-08 13:00:00,9353,243.82,7.2,77
U9550,2024-07-08 14:00:00,1600,469.37,9.8,93
U9551,2024-07-08 15:00:00,14558,644.4,5.7,78
U9552,2024-07-08 16:00:00,10751,278.7,6.0,92
U9553,2024-07-08 17:00:00,9856,134.97,4.9,80
U9554,2024-07-08 18:00:00,5957,488.03,4.3,66
U9555,2024-07-08 19:00:00,12973,526.87,5.0,73
U9556,2024-07-08 20:00:00,7173,201.55,4.5,92
U9557,2024-07-08 21:00:00,11231,236.23,6.0,63
U9558,2024-07-08 22:00:00,5576,164.8,4.6,61
U9559,2024-07-08 23:00:00,12982,741.04,6.6,99
U9560,2024-07-09 00:00:00,5316,209.76,5.0,90
U9561,2024-07-09 01:00:00,8733,57.98,6.0,89
U9562,2024-07-09 02:00:00,7263,680.11,3.9,69
U9563,2024-07-09 03:00:00,10964,652.42,4.1,80
U9564,2024-07-09 04:00:00,13797,392.4,7.3,82
U9565,2024-07-09 05:00:00,7012,647.87,7.0,96
U9566,2024-07-09 06:00:00,8940,387.21,4.2,67
U9567,2024-07-09 07:00:00,7657,218.39,5.1,69
U9568,2024-07-09 08:00:00,2390,369.54,4.6,84
U9569,2024-07-09 09:00:00,8247,415.16,8.6,92
U9570,2024-07-09 10:00:00,8526,56.75,5.6,76
U9571,2024-07-09 11:00:00,5286,135.0,5.8,83
U9572,2024-07-09 12:00:00,14947,706.07,7.7,89
U9573,2024-07-09 13:00:00,10909,344.32,5.3,60
U9574,2024-07-09 14:00:00,2957,298.6,5.6,76
U9575,2024-07-09 15:00:00,10851,716.27,8.6,87
U9576,2024-07-09 16:00:00,4088,165.93,8.6,72
U9577,2024-07-09 17:00:00,11270,212.74,7.2,69
U9578,2024-07-09 18:00:00,12136,670.96,6.9,60
U9579,2024-07-09 19:00:00,14445,259.74,4.3,79
U9580,2024-07-09 20:00:00,14534,524.92,6.3,66
U9581,2024-07-09 21:00:00,6189,604.68,4.9,91
U9582,2024-07-09 22:00:00,2827,217.04,8.1,80
U9583,2024-07-09 23:00:00,11631,240.06,7.4,85
U9584,2024-07-10 00:00:00,10308,437.22,5.6,66
U9585,2024-07-10 01:00:00,14384,644.16,6.7,97
U9586,2024-07-10 02:00:00,3005,465.78,5.9,99
U9587,2024-07-10 03:00:00,2161,100.5,4.0,86
U9588,2024-07-10 04:00:00,13311,313.13,8.5,93
U9589,2024-07-10 05:00:00,7590,297.98,9.3,71
U9590,2024-07-10 06:00:00,1167,655.7,9.5,71
U9591,2024-07-10 07:00:00,14587,267.25,8.5,74
U9592,2024-07-10 08:00:00,11192,725.91,8.8,79
U9593,2024-07-10 09:00:00,9480,301.24,3.4,69
U9594,2024-07-10 10:00:00,2037,195.58,8.5,85
U9595,2024-07-10 11:00:00,14791,454.95,5.1,76
U9596,2024-07-10 12:00:00,11677,339.79,4.0,69
U9597,2024-07-10 13:00:00,7198,535.69,6.7,70
U9598,2024-07-10 14:00:00,12556,736.78,7.0,76
U9599,2024-07-10 15:00:00,5823,755.58,6.4,70
U9600,2024-07-10 16:00:00,8528,220.52,7.6,74
U9601,2024-07-10 17:00:00,11323,171.7,8.0,63
U9602,2024-07-10 18:00:00,13656,754.97,4.0,84
U9603,2024-07-10 19:00:00,4973,659.32,7.3,95
U9604,2024-07-10 20:00:00,10376,246.26,3.4,90
U9605,2024-07-10 21:00:00,14183,653.72,6.1,88
U9606,2024-07-10 22:00:00,11545,605.79,3.7,90
U9607,2024-07-10 23:00:00,14787,240.17,6.1,68
U9608,2024-07-11 00:00:00,10674,729.34,4.2,60
U9609,2024-07-11 01:00:00,12859,291.35,8.1,62
U9610,2024-07-11 02:00:00,13997,410.13,9.3,63
U9611,2024-07-11 03:00:00,1199,506.95,4.2,78
U9612,2024-07-11 04:00:00,9526,193.45,8.2,81
U9613,2024-07-11 05:00:00,4413,508.47,4.0,67
U9614,2024-07-11 06:00:00,1178,579.7,6.0,84
U9615,2024-07-11 07:00:00,9641,126.16,7.4,63
U9616,2024-07-11 08:00:00,2724,334.51,6.8,73
U9617,2024-07-11 09:00:00,2179,509.04,3.4,64
U9618,2024-07-11 10:00:00,5835,744.66,5.5,88
U9619,2024-07-11 11:00:00,1867,718.24,6.3,80
U9620,2024-07-11 12:00:00,1977,177.25,5.7,74
U9621,2024-07-11 13:00:00,14707,507.88,7.7,82
U9622,2024-07-11 14:00:00,14522,123.51,9.2,76
U9623,2024-07-11 15:00:00,4640,270.41,7.7,62
U9624,2024-07-11 16:00:00,9857,497.95,7.1,92
U9625,2024-07-11 17:00:00,11264,111.02,4.0,86
U9626,2024-07-11 18:00:00,11715,716.65,5.4,75
U9627,2024-07-11 19:00:00,1782,671.74,6.8,65
U9628,2024-07-11 20:00:00,5297,405.04,9.5,69
U9629,2024-07-11 21:00:00,9038,418.82,5.1,88
U9630,2024-07-11 22:00:00,13897,711.02,5.4,76
U9631,2024-07-11 23:00:00,7732,87.83,7.1,98
U9632,2024-07-12 00:00:00,10679,157.91,9.3,73
U9633,2024-07-12 01:00:00,13724,281.0,6.8,71
U9634,2024-07-12 02:00:00,14159,323.29,4.2,97
U9635,2024-07-12 03:00:00,4550,790.59,3.5,88
U9636,2024-07-12 04:00:00,9000,160.6,9.2,73
U9637,2024-07-12 05:00:00,8536,277.33,7.7,67
U9638,2024-07-12 06:00:00,4450,670.96,4.5,99
U9639,2024-07-12 07:00:00,11350,638.27,8.1,99
U9640,2024-07-12 08:00:00,9314,541.11,8.0,76
U9641,2024-07-12 09:00:00,7197,296.41,8.4,98
U9642,2024-07-12 10:00:00,6590,138.33,9.2,82
U9643,2024-07-12 11:00:00,8373,787.66,4.1,66
U9644,2024-07-12 12:00:00,7310,238.57,9.7,71
U9645,2024-07-12 13:00:00,6085,683.48,10.0,75
U9646,2024-07-12 14:00:00,11674,721.26,3.1,72
U9647,2024-07-12 15:00:00,13265,380.67,3.6,78
U9648,2024-07-12 16:00:00,1959,688.12,6.0,62
U9649,2024-07-12 17:00:00,6130,259.28,3.2,67
U9650,2024-07-12 18:00:00,10598,717.43,8.1,99
U9651,2024-07-12 19:00:00,12737,526.97,7.6,71
U9652,2024-07-12 20:00:00,5604,195.78,8.4,90
U9653,2024-07-12 21:00:00,9755,639.91,10.0,94
U9654,2024-07-12 22:00:00,1724,735.27,9.5,79
U9655,2024-07-12 23:00:00,8221,477.82,5.1,87
U9656,2024-07-13 00:00:00,9438,620.28,5.8,61
U9657,2024-07-13 01:00:00,3628,646.1,8.4,86
U9658,2024-07-13 02:00:00,14830,640.55,5.7,62
U9659,2024-07-13 03:00:00,7283,390.82,7.9,80
U9660,2024-07-13 04:00:00,14158,604.96,9.4,66
U9661,2024-07-13 05:00:00,9596,461.4,5.8,92
U9662,2024-07-13 06:00:00,11745,360.99,6.9,92
U9663,2024-07-13 07:00:00,2247,174.36,8.9,95
U9664,2024-07-13 08:00:00,3394,731.78,6.3,76
U9665,2024-07-13 09:00:00,5958,361.18,5.0,65
U9666,2024-07-13 10:00:00,7517,229.67,4.8,80
U9667,2024-07-13 11:00:00,2227,231.72,3.5,97
U9668,2024-07-13 12:00:00,9824,231.57,5.3,93
U9669,2024-07-13 13:00:00,7435,51.86,7.8,71
U9670,2024-07-13 14:00:00,7420,378.66,3.4,71
U9671,2024-07-13 15:00:00,12572,718.02,4.9,77
U9672,2024-07-13 16:00:00,13541,68.86,3.8,65
U9673,2024-07-13 17:00:00,7142,767.45,5.8,72
U9674,2024-07-13 18:00:00,9850,184.34,3.7,90
U9675,2024-07-13 19:00:00,11242,589.16,8.2,84
U9676,2024-07-13 20:00:00,14499,639.0,9.5,83
U9677,2024-07-13 21:00:00,8504,601.34,4.3,70
U9678,2024-07-13 22:00:00,12613,304.38,4.8,92
U9679,2024-07-13 23:00:00,2123,577.86,4.1,80
U9680,2024-07-14 00:00:00,13744,404.73,4.3,98
U9681,2024-07-14 01:00:00,7300,164.15,5.2,83
U9682,2024-07-14 02:00:00,10075,200.7,5.0,79
U9683,2024-07-14 03:00:00,9888,69.52,5.7,68
U9684,2024-07-14 04:00:00,13616,298.98,6.7,90
U9685,2024-07-14 05:00:00,14617,595.99,8.1,87
U9686,2024-07-14 06:00:00,9906,776.79,9.2,97
U9687,2024-07-14 07:00:00,7290,150.17,6.2,64
U9688,2024-07-14 08:00:00,4989,314.96,9.4,96
U9689,2024-07-14 09:00:00,1241,186.12,7.8,93
U9690,2024-07-14 10:00:00,5274,620.67,8.1,69
U9691,2024-07-14 11:00:00,14360,739.69,6.7,91
U9692,2024-07-14 12:00:00,3227,135.5,6.7,96
U9693,2024-07-14 13:00:00,8024,727.69,6.7,76
U9694,2024-07-14 14:00:00,12197,253.62,6.4,95
U9695,2024-07-14 15:00:00,14038,217.3,6.2,95
U9696,2024-07-14 16:00:00,10531,92.48,8.4,72
U9697,2024-07-14 17:00:00,10935,110.35,5.7,79
U9698,2024-07-14 18:00:00,7352,101.92,4.4,97
U9699,2024-07-14 19:00:00,8655,384.81,3.9,78
U9700,2024-07-14 20:00:00,8414,543.98,9.2,81
U9701,2024-07-14 21:00:00,11870,188.32,9.0,75
U9702,2024-07-14 22:00:00,10652,213.23,4.7,65
U9703,2024-07-14 23:00:00,7686,179.67,3.8,70
U9704,2024-07-15 00:00:00,13636,654.92,9.7,69
U9705,2024-07-15 01:00:00,13806,152.88,6.4,90
U9706,2024-07-15 02:00:00,9578,105.05,3.7,77
U9707,2024-07-15 03:00:00,6400,77.54,4.5,91
U9708,2024-07-15 04:00:00,2441,80.11,7.9,83
U9709,2024-07-15 05:00:00,9992,460.0,3.6,75
U9710,2024-07-15 06:00:00,1606,120.49,6.0,88
U9711,2024-07-15 07:00:00,13631,216.82,6.0,98
U9712,2024-07-15 08:00:00,11109,674.51,7.8,84
U9713,2024-07-15 09:00:00,4109,776.08,4.4,99
U9714,2024-07-15 10:00:00,1365,695.64,9.9,84
U9715,2024-07-15 11:00:00,13668,769.7,4.1,99
U9716,2024-07-15 12:00:00,8343,552.84,7.2,78
U9717,2024-07-15 13:00:00,5041,790.41,5.3,69
U9718,2024-07-15 14:00:00,10176,422.26,3.9,60
U9719,2024-07-15 15:00:00,2124,646.02,6.8,86
U9720,2024-07-15 16:00:00,8996,778.75,4.2,81
U9721,2024-07-15 17:00:00,9682,581.97,7.8,87
U9722,2024-07-15 18:00:00,14165,767.54,3.2,94
U9723,2024-07-15 19:00:00,14766,240.23,6.6,62
U9724,2024-07-15 20:00:00,14645,275.21,4.5,97
U9725,2024-07-15 21:00:00,4644,347.93,9.6,85
U9726,2024-07-15 22:00:00,5224,398.44,8.0,64
U9727,2024-07-15 23:00:00,13262,723.05,8.3,69
U9728,2024-07-16 00:00:00,3026,715.9,7.9,66
U9729,2024-07-16 01:00:00,1020,543.47,7.7,89
U9730,2024-07-16 02:00:00,9219,224.23,4.0,84
U9731,2024-07-16 03:00:00,11689,230.28,10.0,93
U9732,2024-07-16 04:00:00,6018,523.81,7.6,80
U9733,2024-07-16 05:00:00,12755,427.54,9.3,88
U9734,2024-07-16 06:00:00,8071,243.9,6.5,76
U9735,2024-07-16 07:00:00,13939,176.18,5.0,95
U9736,2024-07-16 08:00:00,14120,591.97,6.1,99
U9737,2024-07-16 09:00:00,2453,659.92,5.8,80
U9738,2024-07-16 10:00:00,11474,245.98,3.1,93
U9739,2024-07-16 11:00:00,11663,368.69,7.7,75
U9740,2024-07-16 12:00:00,6256,585.12,8.2,68
U9741,2024-07-16 13:00:00,11321,401.92,3.3,62
U9742,2024-07-16 14:00:00,7461,770.94,4.7,82
U9743,2024-07-16 15:00:00,11604,147.2,7.7,72
U9744,2024-07-16 16:00:00,14052,690.76,5.3,97
U9745,2024-07-16 17:00:00,5835,279.56,9.5,93
U9746,2024-07-16 18:00:00,13687,565.29,3.8,89
U9747,2024-07-16 19:00:00,6986,240.27,9.5,98
U9748,2024-07-16 20:00:00,2475,774.85,9.4,85
U9749,2024-07-16 21:00:00,1935,87.6,9.7,91
U9750,2024-07-16 22:00:00,9426,435.18,3.5,79
U9751,2024-07-16 23:00:00,1034,732.88,4.9,97
U9752,2024-07-17 00:00:00,13926,402.38,4.8,68
U9753,2024-07-17 01:00:00,9530,680.26,9.2,98
U9754,2024-07-17 02:00:00,13219,762.37,8.7,75
U9755,2024-07-17 03:00:00,4525,100.88,4.1,97
U9756,2024-07-17 04:00:00,10694,416.61,4.0,63
U9757,2024-07-17 05:00:00,6978,564.82,6.3,71
U9758,2024-07-17 06:00:00,8807,674.13,4.2,85
U9759,2024-07-17 07:00:00,12316,172.37,6.3,69
U9760,2024-07-17 08:00:00,12875,475.09,8.9,75
U9761,2024-07-17 09:00:00,11682,172.19,6.5,60
U9762,2024-07-17 10:00:00,13707,616.55,8.1,71
U9763,2024-07-17 11:00:00,1705,263.48,4.8,81
U9764,2024-07-17 12:00:00,5847,251.61,4.9,88
U9765,2024-07-17 13:00:00,5344,627.35,7.2,78
U9766,2024-07-17 14:00:00,11532,681.51,9.0,89
U9767,2024-07-17 15:00:00,13494,307.5,6.7,87
U9768,2024-07-17 16:00:00,10316,425.83,4.4,80
U9769,2024-07-17 17:00:00,6334,570.1,4.5,77
U9770,2024-07-17 18:00:00,8467,608.88,7.3,83
U9771,2024-07-17 19:00:00,10791,627.59,3.7,85
U9772,2024-07-17 20:00:00,5530,342.79,3.5,95
U9773,2024-07-17 21:00:00,1238,452.26,3.7,75
U9774,2024-07-17 22:00:00,10339,132.16,5.7,91
U9775,2024-07-17 23:00:00,13805,761.41,5.5,61
U9776,2024-07-18 00:00:00,13100,576.06,3.0,68
U9777,2024-07-18 01:00:00,5244,331.66,4.1,77
U9778,2024-07-18 02:00:00,3104,342.21,5.4,78
U9779,2024-07-18 03:00:00,11395,117.86,6.0,97
U9780,2024-07-18 04:00:00,4668,392.69,5.8,71
U9781,2024-07-18 05:00:00,5631,554.77,5.2,72
U9782,2024-07-18 06:00:00,3162,764.42,8.7,94
U9783,2024-07-18 07:00:00,7474,535.69,5.9,69
U9784,2024-07-18 08:00:00,14502,538.03,7.5,81
U9785,2024-07-18 09:00:00,12797,639.81,8.8,69
U9786,2024-07-18 10:00:00,5461,432.35,9.0,94
U9787,2024-07-18 11:00:00,4565,74.1,9.0,75
U9788,2024-07-18 12:00:00,12809,717.39,6.5,95
U9789,2024-07-18 13:00:00,6368,351.85,7.6,70
U9790,2024-07-18 14:00:00,3933,788.5,5.2,76
U9791,2024-07-18 15:00:00,4108,354.78,9.0,84
U9792,2024-07-18 16:00:00,1464,551.25,4.5,60
U9793,2024-07-18 17:00:00,11226,394.91,8.5,71
U9794,2024-07-18 18:00:00,12086,224.31,6.3,62
U9795,2024-07-18 19:00:00,6340,748.08,5.1,68
U9796,2024-07-18 20:00:00,11977,520.39,5.7,78
U9797,2024-07-18 21:00:00,3920,387.89,7.1,78
U9798,2024-07-18 22:00:00,1810,158.13,9.5,79
U9799,2024-07-18 23:00:00,6909,799.33,3.7,70
U9800,2024-07-19 00:00:00,6978,721.36,9.4,83
U9801,2024-07-19 01:00:00,7629,367.09,8.7,81
U9802,2024-07-19 02:00:00,1398,178.59,7.1,60
U9803,2024-07-19 03:00:00,8700,72.26,3.9,69
U9804,2024-07-19 04:00:00,2075,163.88,8.7,70
U9805,2024-07-19 05:00:00,12011,450.82,7.8,67
U9806,2024-07-19 06:00:00,8598,661.84,6.5,76
U9807,2024-07-19 07:00:00,2862,322.64,9.2,65
U9808,2024-07-19 08:00:00,12471,375.49,7.7,66
U9809,2024-07-19 09:00:00,1885,404.95,5.0,90
U9810,2024-07-19 10:00:00,6538,63.18,3.3,96
U9811,2024-07-19 11:00:00,14771,182.78,8.3,63
U9812,2024-07-19 12:00:00,3566,425.68,4.8,66
U9813,2024-07-19 13:00:00,12432,259.55,5.0,75
U9814,2024-07-19 14:00:00,2673,442.49,6.1,84
U9815,2024-07-19 15:00:00,11941,131.08,8.2,95
U9816,2024-07-19 16:00:00,11176,652.11,9.5,94
U9817,2024-07-19 17:00:00,6259,637.81,4.5,73
U9818,2024-07-19 18:00:00,7490,552.39,9.2,95
U9819,2024-07-19 19:00:00,2691,448.58,7.2,68
U9820,2024-07-19 20:00:00,5153,342.41,9.0,70
U9821,2024-07-19 21:00:00,12959,561.99,8.9,60
U9822,2024-07-19 22:00:00,1657,636.36,5.7,68
U9823,2024-07-19 23:00:00,4256,656.44,7.7,84
U9824,2024-07-20 00:00:00,7321,310.69,9.6,99
U9825,2024-07-20 01:00:00,5054,195.46,7.7,74
U9826,2024-07-20 02:00:00,10702,306.37,6.2,83
U9827,2024-07-20 03:00:00,6246,55.79,5.6,67
U9828,2024-07-20 04:00:00,10260,367.42,4.0,88
U9829,2024-07-20 05:00:00,7333,255.11,10.0,66
U9830,2024-07-20 06:00:00,10577,642.53,7.6,77
U9831,2024-07-20 07:00:00,3614,556.11,4.9,62
U9832,2024-07-20 08:00:00,1771,69.49,3.5,83
U9833,2024-07-20 09:00:00,3574,158.22,8.3,79
U9834,2024-07-20 10:00:00,3196,456.64,9.0,90
U9835,2024-07-20 11:00:00,8933,513.57,6.0,85
U9836,2024-07-20 12:00:00,7357,626.66,9.7,97
U9837,2024-07-20 13:00:00,5715,776.21,5.3,67
U9838,2024-07-20 14:00:00,2997,576.44,8.3,91
U9839,2024-07-20 15:00:00,3082,458.67,4.8,67
U9840,2024-07-20 16:00:00,11620,360.82,5.4,64
U9841,2024-07-20 17:00:00,9963,603.64,7.2,75
U9842,2024-07-20 18:00:00,11466,751.06,3.3,86
U9843,2024-07-20 19:00:00,7363,367.18,4.5,98
U9844,2024-07-20 20:00:00,2163,488.47,4.2,60
U9845,2024-07-20 21:00:00,12829,205.28,5.3,64
U9846,2024-07-20 22:00:00,7941,693.1,8.4,62
U9847,2024-07-20 23:00:00,7408,585.15,9.4,76
U9848,2024-07-21 00:00:00,5882,316.03,3.1,92
U9849,2024-07-21 01:00:00,13623,705.54,4.8,78
U9850,2024-07-21 02:00:00,6056,778.14,3.2,63
U9851,2024-07-21 03:00:00,4693,266.39,9.0,72
U9852,2024-07-21 04:00:00,6676,189.97,4.4,85
U9853,2024-07-21 05:00:00,12542,673.92,8.4,90
U9854,2024-07-21 06:00:00,11571,486.82,3.2,94
U9855,2024-07-21 07:00:00,1772,713.28,5.8,75
U9856,2024-07-21 08:00:00,1723,310.64,5.5,83
U9857,2024-07-21 09:00:00,2218,485.94,5.3,89
U9858,2024-07-21 10:00:00,13918,482.91,7.0,76
U9859,2024-07-21 11:00:00,1705,191.17,5.7,72
U9860,2024-07-21 12:00:00,14354,793.95,5.8,97
U9861,2024-07-21 13:00:00,14267,548.04,4.3,66
U9862,2024-07-21 14:00:00,10473,548.11,5.9,68
U9863,2024-07-21 15:00:00,11927,272.65,8.2,80
U9864,2024-07-21 16:00:00,5537,537.79,5.3,89
U9865,2024-07-21 17:00:00,14607,674.73,9.0,96
U9866,2024-07-21 18:00:00,1610,660.13,4.2,96
U9867,2024-07-21 19:00:00,10923,739.79,8.9,81
U9868,2024-07-21 20:00:00,6054,161.51,7.3,90
U9869,2024-07-21 21:00:00,10844,187.12,6.0,63
U9870,2024-07-21 22:00:00,14987,582.63,3.2,69
U9871,2024-07-21 23:00:00,8975,655.8,3.9,89
U9872,2024-07-22 00:00:00,10093,555.73,5.9,89
U9873,2024-07-22 01:00:00,14709,157.14,9.1,66
U9874,2024-07-22 02:00:00,5046,496.21,9.7,74
U9875,2024-07-22 03:00:00,12388,611.29,9.5,78
U9876,2024-07-22 04:00:00,14808,152.74,4.9,69
U9877,2024-07-22 05:00:00,9036,91.88,4.8,98
U9878,2024-07-22 06:00:00,14088,241.1,8.2,86
U9879,2024-07-22 07:00:00,8531,118.06,9.6,62
U9880,2024-07-22 08:00:00,8314,161.4,3.9,94
U9881,2024-07-22 09:00:00,12723,202.53,5.6,77
U9882,2024-07-22 10:00:00,9362,448.02,8.9,83
U9883,2024-07-22 11:00:00,13597,166.89,6.4,72
U9884,2024-07-22 12:00:00,8880,503.51,8.9,76
U9885,2024-07-22 13:00:00,8122,268.0,3.8,76
U9886,2024-07-22 14:00:00,3399,282.92,8.4,70
U9887,2024-07-22 15:00:00,5955,775.55,5.7,76
U9888,2024-07-22 16:00:00,13155,653.86,7.9,78
U9889,2024-07-22 17:00:00,2374,368.11,5.1,66
U9890,2024-07-22 18:00:00,2596,385.59,7.8,78
U9891,2024-07-22 19:00:00,10187,136.09,7.9,93
U9892,2024-07-22 20:00:00,7284,683.41,5.9,88
U9893,2024-07-22 21:00:00,12488,52.99,9.8,89
U9894,2024-07-22 22:00:00,1745,158.36,3.0,88
U9895,2024-07-22 23:00:00,11001,450.55,7.7,97
U9896,2024-07-23 00:00:00,6484,191.32,9.4,67
U9897,2024-07-23 01:00:00,9934,524.59,9.0,63
U9898,2024-07-23 02:00:00,12512,52.73,7.0,87
U9899,2024-07-23 03:00:00,10685,123.81,9.3,70
U9900,2024-07-23 04:00:00,4520,623.51,3.8,77
U9901,2024-07-23 05:00:00,4422,482.39,6.8,80
U9902,2024-07-23 06:00:00,4155,64.59,9.9,99
U9903,2024-07-23 07:00:00,3723,204.36,9.9,91
U9904,2024-07-23 08:00:00,11192,229.22,7.8,76
U9905,2024-07-23 09:00:00,5268,686.8,4.2,93
U9906,2024-07-23 10:00:00,7025,486.9,3.8,76
U9907,2024-07-23 11:00:00,11120,456.07,9.5,74
U9908,2024-07-23 12:00:00,7061,115.03,9.2,79
U9909,2024-07-23 13:00:00,5240,542.71,5.2,98
U9910,2024-07-23 14:00:00,14049,166.92,9.5,70
U9911,2024-07-23 15:00:00,4522,441.31,3.9,78
U9912,2024-07-23 16:00:00,11560,494.48,5.1,91
U9913,2024-07-23 17:00:00,2171,681.41,7.5,83
U9914,2024-07-23 18:00:00,11945,654.84,4.2,65
U9915,2024-07-23 19:00:00,7269,192.58,9.9,77
U9916,2024-07-23 20:00:00,12151,737.14,4.6,72
U9917,2024-07-23 21:00:00,7029,52.07,4.7,85
U9918,2024-07-23 22:00:00,10856,297.59,6.3,67
U9919,2024-07-23 23:00:00,3722,99.77,8.4,85
